longitude,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,neighbourhood_n,room_type_n
-74.01165,2.0,6.0,327.0,343.0,43.0,1.0
-73.96186,1.0,30.0,3.0,362.0,22.0,0.0
-73.99567,2.0,0.0,3.0,362.0,7.0,0.0
-73.91332,4.0,4.0,1.0,189.0,21.0,0.0
-73.91889,4.0,0.0,1.0,0.0,21.0,0.0
-73.98724,1.0,19.0,5.0,52.0,7.0,2.0
-73.94069,20.0,0.0,3.0,180.0,30.0,0.0
-73.90839,6.0,11.0,11.0,299.0,56.0,1.0
-73.94314,2.0,248.0,2.0,11.0,6.0,1.0
-73.84911,2.0,11.0,2.0,158.0,209.0,0.0
-73.93867,1.0,2.0,1.0,0.0,2.0,0.0
-73.95522,1.0,38.0,1.0,0.0,15.0,1.0
-73.93125,6.0,1.0,1.0,26.0,21.0,1.0
-73.95818,5.0,1.0,1.0,0.0,22.0,1.0
-73.94063,24.0,10.0,2.0,31.0,12.0,0.0
-73.99458,2.0,26.0,1.0,0.0,64.0,1.0
-73.94919,12.0,0.0,1.0,0.0,2.0,1.0
-73.90538,4.0,6.0,1.0,0.0,21.0,0.0
-73.99166,1.0,7.0,3.0,87.0,14.0,0.0
-73.96764,2.0,11.0,1.0,0.0,12.0,1.0
-74.00661,14.0,3.0,1.0,31.0,11.0,0.0
-73.93477,3.0,2.0,1.0,5.0,25.0,0.0
-73.92626,7.0,1.0,1.0,0.0,56.0,1.0
-73.94536,1.0,4.0,8.0,189.0,54.0,0.0
-73.90328,30.0,3.0,37.0,32.0,31.0,0.0
-73.94066,4.0,0.0,2.0,297.0,12.0,0.0
-73.96404,2.0,42.0,1.0,0.0,8.0,0.0
-73.92687,1.0,0.0,1.0,0.0,6.0,0.0
-73.97455,30.0,0.0,1.0,64.0,13.0,0.0
-73.92966,1.0,0.0,1.0,88.0,15.0,0.0
-74.03644,28.0,0.0,1.0,263.0,75.0,0.0
-73.99825,7.0,0.0,2.0,0.0,52.0,1.0
-73.8825,1.0,54.0,3.0,179.0,70.0,0.0
-73.94923,3.0,186.0,1.0,237.0,2.0,1.0
-73.99692,2.0,2.0,1.0,0.0,33.0,0.0
-73.93342,3.0,63.0,2.0,187.0,25.0,1.0
-73.91361,1.0,5.0,1.0,0.0,21.0,0.0
-73.95659,1.0,4.0,1.0,0.0,6.0,1.0
-73.95736,2.0,14.0,3.0,306.0,6.0,2.0
-73.95913,30.0,0.0,65.0,365.0,28.0,1.0
-73.99987,3.0,3.0,1.0,11.0,14.0,1.0
-74.00386,14.0,10.0,3.0,335.0,77.0,1.0
-73.82371,2.0,25.0,7.0,14.0,37.0,0.0
-73.92288,2.0,26.0,6.0,355.0,39.0,0.0
-73.95862,2.0,4.0,1.0,0.0,12.0,1.0
-73.97065,1.0,0.0,12.0,14.0,29.0,1.0
-73.95259,3.0,4.0,2.0,0.0,12.0,1.0
-73.98111,2.0,26.0,1.0,75.0,17.0,0.0
-73.98547,30.0,0.0,232.0,306.0,71.0,1.0
-73.95725,1.0,151.0,1.0,37.0,24.0,1.0
-73.94968,3.0,26.0,1.0,0.0,28.0,1.0
-73.93361,2.0,136.0,1.0,296.0,30.0,0.0
-73.94828,2.0,0.0,6.0,351.0,28.0,0.0
-73.95489,1.0,12.0,1.0,0.0,20.0,1.0
-73.98764,29.0,0.0,327.0,220.0,71.0,1.0
-73.95167,1.0,75.0,15.0,285.0,6.0,0.0
-73.9693,2.0,148.0,1.0,216.0,28.0,1.0
-73.95481,1.0,13.0,1.0,128.0,12.0,0.0
-73.91967,1.0,18.0,8.0,297.0,39.0,0.0
-73.9862,1.0,2.0,1.0,87.0,10.0,0.0
-73.95149,1.0,3.0,1.0,0.0,28.0,0.0
-73.90925,1.0,117.0,4.0,118.0,21.0,2.0
-73.99971,1.0,1.0,1.0,0.0,9.0,0.0
-73.95289,5.0,1.0,1.0,0.0,12.0,1.0
-73.9863,7.0,3.0,1.0,188.0,50.0,1.0
-73.94423,4.0,16.0,1.0,206.0,2.0,1.0
-73.96237,2.0,71.0,1.0,70.0,12.0,0.0
-73.98242,1.0,2.0,1.0,0.0,17.0,1.0
-73.98727,14.0,0.0,4.0,341.0,23.0,2.0
-74.00399,4.0,49.0,2.0,279.0,14.0,1.0
-73.96014,1.0,25.0,1.0,0.0,28.0,1.0
-73.95389,1.0,13.0,1.0,0.0,2.0,0.0
-73.92147,2.0,64.0,2.0,6.0,39.0,0.0
-73.76337,1.0,18.0,1.0,71.0,159.0,0.0
-73.98214,14.0,0.0,1.0,0.0,16.0,0.0
-73.90737,1.0,18.0,5.0,189.0,21.0,0.0
-73.96257,10.0,9.0,1.0,90.0,22.0,0.0
-73.91699,1.0,16.0,1.0,9.0,6.0,1.0
-73.7839,2.0,9.0,1.0,0.0,149.0,1.0
-73.98383,2.0,8.0,1.0,10.0,7.0,1.0
-73.92762,2.0,98.0,2.0,193.0,80.0,1.0
-73.98916,2.0,107.0,1.0,46.0,7.0,1.0
-73.98475,7.0,10.0,1.0,68.0,8.0,1.0
-73.97977,1.0,0.0,1.0,0.0,1.0,1.0
-74.00493,1.0,6.0,1.0,0.0,14.0,1.0
-73.9202,2.0,15.0,1.0,0.0,6.0,0.0
-73.9557,6.0,0.0,1.0,0.0,20.0,0.0
-73.97315,2.0,11.0,2.0,113.0,13.0,0.0
-73.92495,4.0,43.0,1.0,243.0,21.0,1.0
-74.02552,3.0,25.0,1.0,353.0,90.0,1.0
-73.93483,7.0,31.0,1.0,67.0,6.0,1.0
-73.97758,4.0,0.0,1.0,0.0,8.0,1.0
-73.91582,2.0,2.0,1.0,0.0,56.0,0.0
-73.99581,2.0,52.0,1.0,30.0,14.0,1.0
-73.95964,2.0,15.0,1.0,0.0,12.0,0.0
-73.93384,2.0,13.0,2.0,365.0,21.0,2.0
-74.02837,1.0,92.0,1.0,312.0,90.0,1.0
-73.91351,4.0,20.0,1.0,0.0,56.0,1.0
-73.98263,30.0,0.0,232.0,170.0,8.0,1.0
-73.96821,2.0,95.0,2.0,349.0,22.0,1.0
-73.95786,1.0,8.0,1.0,0.0,2.0,0.0
-73.92441,1.0,6.0,1.0,0.0,21.0,0.0
-73.94966,1.0,1.0,1.0,0.0,12.0,0.0
-73.91098,4.0,42.0,2.0,77.0,142.0,0.0
-73.98436,1.0,14.0,1.0,0.0,19.0,1.0
-73.99558,1.0,18.0,1.0,46.0,7.0,1.0
-73.9457,1.0,2.0,1.0,0.0,28.0,0.0
-73.98868,2.0,22.0,1.0,8.0,19.0,1.0
-73.96337,1.0,1.0,1.0,0.0,117.0,0.0
-73.9454,1.0,2.0,3.0,88.0,2.0,1.0
-73.9581,2.0,6.0,1.0,2.0,12.0,1.0
-73.94973,4.0,1.0,1.0,39.0,25.0,0.0
-73.98057,5.0,0.0,1.0,0.0,68.0,1.0
-73.91422,5.0,0.0,1.0,41.0,56.0,0.0
-73.94205,4.0,16.0,1.0,96.0,2.0,1.0
-74.00146,7.0,1.0,1.0,0.0,33.0,1.0
-73.94118,2.0,29.0,1.0,178.0,30.0,0.0
-73.98706,2.0,4.0,13.0,283.0,1.0,1.0
-73.91191,4.0,23.0,1.0,30.0,56.0,0.0
-73.98803,3.0,55.0,1.0,53.0,8.0,0.0
-73.89791,7.0,0.0,1.0,89.0,134.0,1.0
-73.9495,30.0,1.0,7.0,365.0,54.0,2.0
-73.95145,2.0,17.0,1.0,0.0,20.0,1.0
-73.90163,3.0,2.0,1.0,0.0,99.0,0.0
-73.94749,1.0,0.0,1.0,0.0,12.0,0.0
-73.92357,7.0,139.0,2.0,311.0,6.0,1.0
-73.96079,2.0,68.0,4.0,279.0,12.0,0.0
-74.00106,1.0,8.0,1.0,0.0,14.0,1.0
-73.92394,30.0,7.0,1.0,38.0,39.0,1.0
-73.91708,2.0,228.0,1.0,194.0,21.0,1.0
-73.98192,1.0,0.0,8.0,321.0,1.0,0.0
-73.95962,2.0,1.0,1.0,102.0,82.0,1.0
-73.94587,10.0,0.0,3.0,0.0,12.0,0.0
-73.94095,2.0,13.0,1.0,0.0,30.0,0.0
-73.96073,3.0,12.0,1.0,54.0,12.0,1.0
-73.92995,2.0,71.0,3.0,308.0,35.0,0.0
-74.00089,21.0,0.0,1.0,0.0,33.0,1.0
-73.96887,1.0,0.0,1.0,0.0,1.0,1.0
-73.9421,4.0,4.0,1.0,3.0,20.0,0.0
-73.97957,1.0,0.0,2.0,365.0,5.0,1.0
-74.01043,1.0,13.0,1.0,132.0,43.0,0.0
-73.85612,2.0,74.0,1.0,52.0,129.0,1.0
-73.94805,3.0,14.0,3.0,348.0,2.0,0.0
-73.92936,3.0,2.0,1.0,0.0,21.0,1.0
-73.90696,1.0,31.0,1.0,282.0,100.0,1.0
-73.96944,1.0,17.0,2.0,179.0,3.0,0.0
-73.95273,1.0,2.0,1.0,0.0,12.0,1.0
-73.93765,1.0,1.0,2.0,0.0,2.0,0.0
-73.93981,4.0,138.0,2.0,37.0,12.0,1.0
-73.99189,30.0,0.0,2.0,334.0,40.0,1.0
-73.96149,2.0,1.0,1.0,0.0,15.0,0.0
-73.93323,3.0,30.0,3.0,11.0,6.0,1.0
-73.75489,2.0,3.0,4.0,359.0,85.0,1.0
-73.96201,30.0,0.0,3.0,347.0,3.0,0.0
-73.98407,30.0,0.0,65.0,334.0,8.0,1.0
-73.9667,14.0,0.0,3.0,340.0,28.0,1.0
-73.92679,7.0,0.0,1.0,14.0,21.0,0.0
-73.9791,3.0,86.0,1.0,62.0,19.0,0.0
-73.90783,1.0,0.0,1.0,0.0,39.0,0.0
-73.94679,7.0,3.0,1.0,56.0,4.0,1.0
-73.95298,3.0,4.0,1.0,155.0,6.0,1.0
-73.94059,180.0,7.0,19.0,308.0,30.0,1.0
-73.9477,7.0,26.0,1.0,0.0,2.0,0.0
-73.95363,3.0,18.0,1.0,96.0,15.0,1.0
-73.99229,30.0,1.0,23.0,115.0,7.0,1.0
-73.9922,14.0,0.0,1.0,0.0,23.0,1.0
-73.94469,2.0,39.0,1.0,190.0,6.0,1.0
-73.96308,1.0,2.0,1.0,0.0,8.0,0.0
-73.90756,2.0,51.0,3.0,0.0,21.0,1.0
-73.93653,1.0,0.0,1.0,0.0,15.0,0.0
-73.91276,3.0,3.0,10.0,333.0,6.0,0.0
-73.99478,1.0,1.0,1.0,0.0,7.0,0.0
-73.95667,4.0,3.0,2.0,0.0,12.0,1.0
-73.95775,1.0,4.0,2.0,0.0,12.0,0.0
-73.96171,4.0,4.0,1.0,2.0,28.0,1.0
-73.95957,4.0,9.0,1.0,10.0,12.0,1.0
-73.94577,30.0,0.0,1.0,46.0,4.0,0.0
-73.91973,2.0,1.0,1.0,0.0,21.0,0.0
-73.94306,1.0,0.0,1.0,365.0,2.0,2.0
-73.94607,5.0,5.0,1.0,0.0,6.0,0.0
-73.90153,30.0,3.0,1.0,0.0,44.0,1.0
-73.91385,3.0,47.0,2.0,176.0,56.0,0.0
-73.98111,30.0,3.0,2.0,0.0,19.0,0.0
-73.9573,15.0,2.0,11.0,189.0,6.0,0.0
-73.96899,1.0,0.0,12.0,20.0,29.0,1.0
-73.97681,4.0,22.0,1.0,0.0,8.0,1.0
-73.98566,30.0,0.0,1.0,365.0,23.0,1.0
-73.94794,2.0,142.0,2.0,301.0,2.0,1.0
-73.95363,4.0,0.0,1.0,0.0,28.0,0.0
-73.91562,1.0,0.0,1.0,0.0,56.0,2.0
-73.94929,4.0,4.0,2.0,0.0,4.0,1.0
-73.98578,5.0,0.0,1.0,0.0,34.0,1.0
-73.92249,4.0,97.0,2.0,250.0,21.0,1.0
-73.96289,3.0,16.0,1.0,4.0,12.0,1.0
-73.96148,3.0,18.0,3.0,0.0,12.0,1.0
-73.98097,2.0,11.0,2.0,158.0,16.0,0.0
-73.9109,3.0,87.0,3.0,200.0,31.0,1.0
-73.99764,7.0,10.0,1.0,279.0,11.0,1.0
-73.9073,1.0,3.0,2.0,363.0,49.0,0.0
-73.96654,15.0,2.0,1.0,0.0,8.0,0.0
-73.87734,30.0,0.0,37.0,0.0,81.0,0.0
-73.92245,5.0,20.0,1.0,12.0,21.0,1.0
-73.87978,5.0,0.0,1.0,180.0,141.0,0.0
-73.96744,30.0,11.0,91.0,157.0,1.0,1.0
-73.92609,2.0,4.0,1.0,0.0,56.0,1.0
-73.99674,7.0,3.0,47.0,324.0,7.0,0.0
-73.98365,2.0,187.0,1.0,86.0,19.0,0.0
-73.96594,28.0,0.0,49.0,257.0,1.0,1.0
-73.99543,30.0,3.0,47.0,345.0,7.0,0.0
-73.92256,2.0,254.0,1.0,294.0,21.0,1.0
-73.98741,2.0,7.0,1.0,1.0,19.0,0.0
-73.88147,2.0,36.0,1.0,130.0,81.0,1.0
-74.08907,4.0,19.0,7.0,346.0,110.0,0.0
-73.95909,14.0,0.0,1.0,83.0,20.0,1.0
-73.98195,30.0,4.0,31.0,126.0,1.0,1.0
-73.94483,5.0,47.0,1.0,89.0,2.0,0.0
-73.92213,3.0,5.0,1.0,0.0,56.0,1.0
-73.94129,5.0,135.0,4.0,102.0,24.0,1.0
-73.91487,2.0,8.0,10.0,356.0,21.0,0.0
-73.9501,30.0,0.0,1.0,102.0,2.0,1.0
-73.94519,1.0,100.0,3.0,316.0,24.0,0.0
-73.98235,2.0,1.0,1.0,0.0,1.0,0.0
-73.93856,5.0,3.0,1.0,0.0,12.0,0.0
-73.96782,29.0,1.0,7.0,0.0,12.0,1.0
-73.97918,7.0,20.0,1.0,0.0,16.0,1.0
-73.9619,2.0,45.0,3.0,31.0,8.0,1.0
-73.9738,3.0,20.0,1.0,62.0,0.0,0.0
-73.97455,2.0,4.0,1.0,0.0,13.0,1.0
-74.00378,3.0,17.0,1.0,37.0,11.0,1.0
-73.9597,7.0,3.0,1.0,0.0,12.0,1.0
-73.98718,1.0,120.0,2.0,275.0,34.0,1.0
-73.91243,1.0,9.0,1.0,35.0,56.0,0.0
-73.90915,3.0,1.0,4.0,364.0,100.0,0.0
-73.99915,3.0,1.0,1.0,0.0,14.0,1.0
-73.89762,1.0,4.0,5.0,365.0,100.0,0.0
-73.99248,2.0,1.0,1.0,0.0,7.0,0.0
-73.9055,1.0,1.0,1.0,0.0,21.0,0.0
-74.00633,1.0,5.0,1.0,0.0,11.0,1.0
-73.94904,1.0,141.0,1.0,262.0,28.0,1.0
-73.95747,6.0,5.0,1.0,0.0,2.0,1.0
-73.93928,1.0,108.0,1.0,13.0,30.0,0.0
-73.92824,3.0,24.0,1.0,265.0,15.0,1.0
-73.98478,20.0,0.0,2.0,180.0,19.0,1.0
-73.95452,2.0,7.0,2.0,49.0,6.0,0.0
-73.94467,1.0,0.0,1.0,0.0,20.0,0.0
-73.95514,2.0,0.0,3.0,291.0,6.0,0.0
-73.85003,2.0,2.0,3.0,47.0,127.0,0.0
-73.99574,2.0,69.0,1.0,237.0,64.0,1.0
-73.98252,1.0,0.0,1.0,0.0,10.0,0.0
-73.95011,4.0,2.0,1.0,0.0,20.0,0.0
-74.01392,1.0,29.0,2.0,273.0,123.0,1.0
-73.97602,4.0,32.0,1.0,295.0,13.0,0.0
-73.90493,2.0,1.0,2.0,262.0,31.0,0.0
-73.99612,75.0,13.0,19.0,245.0,14.0,1.0
-73.96406,1.0,0.0,1.0,0.0,12.0,0.0
-73.97121,1.0,4.0,11.0,176.0,1.0,0.0
-73.92973,2.0,16.0,1.0,0.0,25.0,1.0
-73.94699,5.0,4.0,4.0,0.0,28.0,0.0
-73.91922,30.0,1.0,17.0,184.0,21.0,0.0
-73.95557,3.0,4.0,1.0,0.0,6.0,0.0
-73.97735,3.0,4.0,1.0,3.0,8.0,1.0
-74.00523,3.0,4.0,1.0,0.0,11.0,1.0
-73.94959,1.0,4.0,1.0,9.0,28.0,0.0
-73.92947,1.0,0.0,1.0,0.0,6.0,0.0
-74.00332,14.0,21.0,3.0,181.0,77.0,1.0
-73.95804,2.0,44.0,1.0,285.0,6.0,1.0
-73.81019,6.0,30.0,7.0,174.0,37.0,1.0
-73.99297,30.0,5.0,5.0,341.0,7.0,1.0
-73.94718,2.0,1.0,1.0,83.0,2.0,0.0
-73.93762,4.0,0.0,1.0,0.0,21.0,0.0
-73.98874,1.0,40.0,3.0,345.0,7.0,0.0
-73.96128,6.0,35.0,1.0,180.0,8.0,0.0
-73.9544,3.0,11.0,2.0,0.0,15.0,1.0
-73.92915,30.0,0.0,2.0,179.0,21.0,1.0
-73.98198,30.0,0.0,121.0,345.0,1.0,1.0
-73.98851,30.0,125.0,1.0,304.0,19.0,2.0
-73.96324,3.0,16.0,1.0,0.0,45.0,0.0
-73.98915,1.0,19.0,3.0,81.0,14.0,0.0
-73.95486,1.0,1.0,1.0,0.0,12.0,1.0
-73.97601,180.0,0.0,1.0,358.0,19.0,0.0
-73.99762,11.0,4.0,1.0,0.0,52.0,1.0
-73.95021,2.0,314.0,2.0,206.0,28.0,1.0
-73.97117,2.0,0.0,1.0,365.0,0.0,0.0
-74.0043,1.0,0.0,7.0,276.0,27.0,0.0
-73.94149,5.0,12.0,1.0,0.0,2.0,1.0
-73.97415,2.0,30.0,1.0,0.0,8.0,1.0
-73.98381,3.0,32.0,1.0,69.0,8.0,1.0
-73.97956,4.0,11.0,2.0,0.0,26.0,0.0
-73.95587,1.0,0.0,1.0,0.0,2.0,0.0
-73.99287,7.0,9.0,1.0,4.0,9.0,1.0
-73.99446,2.0,3.0,1.0,0.0,52.0,1.0
-73.96585,7.0,0.0,1.0,0.0,45.0,1.0
-73.94583,7.0,9.0,1.0,27.0,2.0,1.0
-73.99147,2.0,4.0,1.0,233.0,23.0,1.0
-73.94053,4.0,0.0,2.0,315.0,12.0,1.0
-73.99599,3.0,19.0,1.0,42.0,60.0,0.0
-73.84503,14.0,0.0,1.0,0.0,63.0,1.0
-73.99337,2.0,6.0,1.0,4.0,7.0,1.0
-73.96817,30.0,4.0,1.0,13.0,12.0,1.0
-73.94994,2.0,5.0,1.0,0.0,6.0,0.0
-74.00065,2.0,1.0,1.0,0.0,14.0,1.0
-73.93517,3.0,4.0,2.0,0.0,30.0,0.0
-73.93613,1.0,169.0,1.0,134.0,12.0,0.0
-73.88761,14.0,1.0,1.0,178.0,70.0,1.0
-73.96073,2.0,2.0,1.0,0.0,3.0,0.0
-73.9835,1.0,0.0,8.0,309.0,1.0,0.0
-73.9916,2.0,3.0,1.0,212.0,7.0,1.0
-73.96303,1.0,3.0,2.0,0.0,15.0,1.0
-73.95361,1.0,6.0,2.0,0.0,28.0,2.0
-73.96314,3.0,5.0,1.0,0.0,3.0,1.0
-73.96231,4.0,0.0,1.0,0.0,24.0,1.0
-73.93543,3.0,8.0,1.0,183.0,4.0,1.0
-73.89965,1.0,3.0,1.0,189.0,44.0,0.0
-74.00968,1.0,0.0,1.0,365.0,77.0,0.0
-73.95729,2.0,16.0,1.0,0.0,15.0,1.0
-73.94586,3.0,1.0,9.0,103.0,28.0,1.0
-73.95382,1.0,0.0,1.0,0.0,24.0,1.0
-73.91665,3.0,7.0,1.0,0.0,56.0,0.0
-73.957,30.0,5.0,1.0,152.0,12.0,1.0
-73.93565,3.0,0.0,1.0,90.0,35.0,0.0
-73.94047,1.0,23.0,1.0,173.0,12.0,1.0
-73.89421,7.0,4.0,13.0,282.0,70.0,0.0
-73.95719,1.0,47.0,1.0,249.0,24.0,0.0
-73.94937,5.0,0.0,1.0,15.0,28.0,1.0
-74.15954,2.0,8.0,1.0,4.0,104.0,1.0
-73.95292,10.0,6.0,1.0,6.0,2.0,1.0
-73.81782,7.0,0.0,1.0,89.0,37.0,0.0
-73.95317,2.0,2.0,6.0,287.0,22.0,0.0
-73.89463,1.0,0.0,1.0,0.0,126.0,0.0
-73.95153,2.0,3.0,1.0,33.0,20.0,1.0
-74.16534,3.0,80.0,1.0,226.0,91.0,0.0
-74.00865,3.0,0.0,1.0,0.0,11.0,1.0
-73.95271,7.0,7.0,1.0,269.0,2.0,1.0
-73.98376,30.0,2.0,1.0,339.0,71.0,1.0
-73.94938,4.0,104.0,1.0,338.0,54.0,1.0
-73.95883,4.0,2.0,1.0,32.0,15.0,1.0
-73.95101,2.0,15.0,1.0,0.0,28.0,1.0
-74.01208,2.0,4.0,327.0,292.0,43.0,1.0
-73.89796,7.0,0.0,1.0,0.0,44.0,1.0
-74.00421,3.0,44.0,1.0,332.0,11.0,1.0
-73.94639,1.0,0.0,1.0,0.0,20.0,0.0
-73.99753,7.0,6.0,1.0,0.0,14.0,1.0
-73.96066,2.0,48.0,1.0,95.0,12.0,0.0
-73.87584,1.0,1.0,1.0,0.0,81.0,1.0
-73.9537,7.0,34.0,2.0,0.0,2.0,1.0
-73.9582,1.0,1.0,1.0,0.0,45.0,1.0
-73.97479,1.0,47.0,2.0,365.0,5.0,2.0
-73.98934,3.0,22.0,1.0,144.0,10.0,1.0
-74.00471,4.0,1.0,1.0,273.0,11.0,1.0
-73.9432,1.0,42.0,1.0,57.0,73.0,1.0
-73.82764,1.0,20.0,2.0,188.0,37.0,0.0
-73.93902,1.0,12.0,1.0,5.0,30.0,1.0
-73.99853,3.0,0.0,1.0,0.0,7.0,1.0
-73.98183,2.0,1.0,3.0,41.0,26.0,0.0
-73.99746,1.0,166.0,2.0,71.0,53.0,0.0
-73.93022,3.0,3.0,3.0,220.0,15.0,1.0
-73.8301,1.0,17.0,3.0,82.0,37.0,0.0
-73.89685,30.0,3.0,23.0,311.0,44.0,0.0
-73.90263,7.0,2.0,1.0,142.0,44.0,1.0
-73.94556,5.0,0.0,1.0,0.0,12.0,0.0
-73.90651,3.0,2.0,2.0,165.0,21.0,0.0
-73.90961,1.0,21.0,1.0,0.0,44.0,0.0
-73.91682,6.0,0.0,1.0,0.0,18.0,2.0
-73.9897,30.0,1.0,87.0,307.0,19.0,1.0
-73.98918,4.0,0.0,1.0,0.0,23.0,0.0
-73.91221,15.0,15.0,2.0,61.0,56.0,0.0
-73.98943,3.0,53.0,2.0,197.0,7.0,0.0
-73.95292,31.0,1.0,1.0,201.0,28.0,1.0
-73.98535,2.0,84.0,4.0,103.0,1.0,0.0
-73.94375,1.0,0.0,2.0,130.0,6.0,0.0
-73.95405,3.0,104.0,2.0,266.0,2.0,1.0
-73.97278,3.0,28.0,12.0,0.0,1.0,1.0
-73.94802,4.0,7.0,1.0,365.0,28.0,0.0
-73.98466,3.0,14.0,1.0,9.0,7.0,1.0
-73.94084,1.0,19.0,5.0,199.0,24.0,0.0
-73.94392,1.0,0.0,3.0,359.0,6.0,1.0
-73.99067,3.0,12.0,1.0,85.0,23.0,0.0
-73.9879,2.0,34.0,1.0,34.0,10.0,0.0
-73.94765,2.0,1.0,1.0,0.0,12.0,1.0
-73.95726,1.0,42.0,1.0,0.0,12.0,0.0
-73.96969,30.0,0.0,1.0,177.0,1.0,1.0
-73.88627,2.0,51.0,1.0,325.0,182.0,0.0
-73.98555,1.0,0.0,1.0,0.0,1.0,1.0
-73.96467,2.0,7.0,1.0,358.0,45.0,1.0
-73.98199,4.0,0.0,1.0,0.0,1.0,1.0
-73.95625,2.0,23.0,1.0,262.0,22.0,1.0
-73.97155,10.0,0.0,12.0,0.0,67.0,2.0
-73.97296,1.0,152.0,1.0,249.0,13.0,0.0
-73.96796,2.0,127.0,2.0,236.0,3.0,1.0
-73.98246,3.0,5.0,1.0,226.0,23.0,1.0
-73.82692,1.0,6.0,1.0,74.0,37.0,0.0
-73.9689,3.0,1.0,1.0,5.0,1.0,1.0
-73.98909,1.0,121.0,3.0,127.0,23.0,0.0
-73.94277,1.0,39.0,1.0,297.0,25.0,0.0
-73.90838,2.0,6.0,4.0,122.0,21.0,0.0
-73.93775,3.0,131.0,2.0,241.0,6.0,1.0
-73.94593,30.0,0.0,5.0,344.0,28.0,1.0
-73.9413,2.0,6.0,1.0,39.0,6.0,0.0
-73.96737,1.0,8.0,1.0,0.0,8.0,1.0
-73.95526,1.0,0.0,3.0,305.0,24.0,0.0
-73.94648,1.0,0.0,1.0,0.0,6.0,0.0
-73.9604,1.0,7.0,2.0,98.0,12.0,0.0
-73.98488,1.0,29.0,1.0,176.0,19.0,1.0
-73.92253,2.0,33.0,2.0,305.0,56.0,1.0
-73.94071,1.0,0.0,1.0,0.0,4.0,0.0
-73.94008,1.0,0.0,1.0,63.0,30.0,0.0
-73.99351,1.0,1.0,1.0,0.0,64.0,1.0
-74.0037,3.0,29.0,1.0,349.0,11.0,1.0
-73.96218,28.0,5.0,1.0,196.0,15.0,1.0
-73.9528,45.0,20.0,1.0,109.0,28.0,1.0
-73.95684,2.0,27.0,1.0,0.0,12.0,1.0
-73.91987,2.0,2.0,1.0,0.0,21.0,0.0
-73.99136,5.0,56.0,1.0,263.0,23.0,1.0
-73.95525,8.0,37.0,6.0,299.0,2.0,0.0
-74.0057,1.0,0.0,1.0,0.0,11.0,0.0
-73.95682,1.0,0.0,1.0,0.0,12.0,1.0
-73.95722,6.0,0.0,1.0,0.0,28.0,1.0
-73.91963,1.0,229.0,3.0,89.0,56.0,1.0
-73.91183,1.0,11.0,8.0,177.0,21.0,1.0
-73.96265,1.0,0.0,1.0,0.0,1.0,1.0
-73.92338,1.0,64.0,3.0,149.0,21.0,0.0
-73.95328,3.0,4.0,1.0,0.0,6.0,1.0
-73.91765,10.0,0.0,1.0,0.0,56.0,0.0
-73.99053,3.0,0.0,1.0,0.0,7.0,1.0
-73.94207,7.0,12.0,2.0,359.0,12.0,0.0
-73.97231,2.0,6.0,3.0,0.0,8.0,0.0
-74.09244,1.0,6.0,1.0,262.0,55.0,0.0
-73.96147,30.0,0.0,8.0,331.0,28.0,1.0
-73.94283,1.0,148.0,1.0,280.0,30.0,0.0
-73.95335,30.0,4.0,29.0,258.0,28.0,1.0
-73.98914,7.0,7.0,1.0,0.0,23.0,1.0
-73.94662,2.0,0.0,1.0,0.0,4.0,0.0
-73.98787,3.0,28.0,2.0,141.0,7.0,1.0
-73.94223,7.0,9.0,1.0,0.0,12.0,1.0
-73.98313,3.0,2.0,10.0,0.0,193.0,2.0
-73.94889,1.0,71.0,2.0,51.0,12.0,0.0
-73.94897,3.0,7.0,1.0,9.0,6.0,1.0
-73.9514,3.0,5.0,1.0,0.0,15.0,1.0
-73.81327,1.0,15.0,1.0,345.0,62.0,0.0
-74.00502,1.0,2.0,1.0,0.0,11.0,1.0
-73.96323,2.0,16.0,1.0,261.0,8.0,1.0
-73.95242,2.0,12.0,1.0,0.0,28.0,0.0
-73.96101,1.0,1.0,1.0,0.0,45.0,1.0
-73.8276,1.0,85.0,1.0,151.0,37.0,1.0
-73.97238,3.0,8.0,2.0,14.0,0.0,0.0
-73.95799,2.0,14.0,1.0,0.0,12.0,0.0
-73.95225,4.0,0.0,3.0,0.0,15.0,0.0
-73.95588,1.0,9.0,1.0,0.0,73.0,0.0
-73.9496,5.0,3.0,1.0,180.0,28.0,0.0
-73.9878,4.0,2.0,1.0,92.0,7.0,1.0
-73.86173,1.0,101.0,2.0,74.0,87.0,1.0
-73.95952,2.0,12.0,1.0,53.0,24.0,0.0
-73.94674,6.0,15.0,1.0,156.0,4.0,1.0
-73.9825,5.0,24.0,1.0,137.0,1.0,1.0
-73.98343,1.0,12.0,1.0,253.0,23.0,1.0
-73.96,7.0,0.0,1.0,0.0,22.0,1.0
-73.90545,30.0,0.0,8.0,312.0,21.0,2.0
-73.94971,5.0,108.0,2.0,318.0,2.0,1.0
-73.94484,4.0,1.0,1.0,325.0,6.0,0.0
-73.77244,3.0,42.0,3.0,348.0,46.0,1.0
-73.91696,5.0,7.0,4.0,321.0,98.0,0.0
-73.95653,3.0,115.0,1.0,243.0,6.0,1.0
-73.97258,3.0,41.0,1.0,1.0,16.0,1.0
-73.98906,2.0,31.0,1.0,124.0,7.0,0.0
-74.00647,3.0,2.0,1.0,0.0,11.0,1.0
